beach_name,collection_date,site_name,e_coli,Date,is_outlier
Sunnyside Beach,2012-07-09,22,10,2012-07-09,Normal
Marie Curtis Park East Beach,2012-07-08,29,20,2012-07-08,Normal
Marie Curtis Park East Beach,2012-07-08,33,10,2012-07-08,Normal
Marie Curtis Park East Beach,2012-07-08,32,20,2012-07-08,Normal
Marie Curtis Park East Beach,2012-07-08,31,20,2012-07-08,Normal
Marie Curtis Park East Beach,2012-07-08,30,10,2012-07-08,Normal
Sunnyside Beach,2012-07-08,19,30,2012-07-08,Normal
Sunnyside Beach,2012-07-08,18,30,2012-07-08,Normal
Sunnyside Beach,2012-07-08,17,70,2012-07-08,Normal
Sunnyside Beach,2012-07-08,20,30,2012-07-08,Normal
Sunnyside Beach,2012-07-08,21,30,2012-07-08,Normal
Sunnyside Beach,2012-07-08,22,40,2012-07-08,Normal
Marie Curtis Park East Beach,2012-07-07,29,100,2012-07-07,Normal
Marie Curtis Park East Beach,2012-07-07,33,10,2012-07-07,Normal
Marie Curtis Park East Beach,2012-07-07,32,10,2012-07-07,Normal
Marie Curtis Park East Beach,2012-07-07,31,20,2012-07-07,Normal
Marie Curtis Park East Beach,2012-07-07,30,120,2012-07-07,Normal
Sunnyside Beach,2012-07-07,19,60,2012-07-07,Normal
Sunnyside Beach,2012-07-07,18,100,2012-07-07,Normal
Sunnyside Beach,2012-07-07,17,60,2012-07-07,Normal
Sunnyside Beach,2012-07-07,20,40,2012-07-07,Normal
Sunnyside Beach,2012-07-07,21,590,2012-07-07,Normal
Sunnyside Beach,2012-07-07,22,370,2012-07-07,Normal
Marie Curtis Park East Beach,2012-07-06,29,80,2012-07-06,Normal
Marie Curtis Park East Beach,2012-07-06,33,50,2012-07-06,Normal
Marie Curtis Park East Beach,2012-07-06,32,50,2012-07-06,Normal
Marie Curtis Park East Beach,2012-07-06,31,130,2012-07-06,Normal
Marie Curtis Park East Beach,2012-07-06,30,90,2012-07-06,Normal
Sunnyside Beach,2012-07-06,19,250,2012-07-06,Normal
Sunnyside Beach,2012-07-06,18,20,2012-07-06,Normal
Sunnyside Beach,2012-07-06,17,10,2012-07-06,Normal
Sunnyside Beach,2012-07-06,20,20,2012-07-06,Normal
Sunnyside Beach,2012-07-06,21,20,2012-07-06,Normal
Sunnyside Beach,2012-07-06,22,20,2012-07-06,Normal
Marie Curtis Park East Beach,2012-07-05,29,10,2012-07-05,Normal
Marie Curtis Park East Beach,2012-07-05,33,10,2012-07-05,Normal
Marie Curtis Park East Beach,2012-07-05,32,10,2012-07-05,Normal
Marie Curtis Park East Beach,2012-07-05,31,10,2012-07-05,Normal
Marie Curtis Park East Beach,2012-07-05,30,10,2012-07-05,Normal
Sunnyside Beach,2012-07-05,19,120,2012-07-05,Normal
Sunnyside Beach,2012-07-05,18,20,2012-07-05,Normal
Sunnyside Beach,2012-07-05,17,80,2012-07-05,Normal
Sunnyside Beach,2012-07-05,20,900,2012-07-05,Normal
Sunnyside Beach,2012-07-05,21,10,2012-07-05,Normal
Sunnyside Beach,2012-07-05,22,10,2012-07-05,Normal
Marie Curtis Park East Beach,2012-07-04,29,120,2012-07-04,Normal
Marie Curtis Park East Beach,2012-07-04,33,110,2012-07-04,Normal
Marie Curtis Park East Beach,2012-07-04,32,90,2012-07-04,Normal
Marie Curtis Park East Beach,2012-07-04,31,80,2012-07-04,Normal
Marie Curtis Park East Beach,2012-07-04,30,80,2012-07-04,Normal
Sunnyside Beach,2012-07-04,19,150,2012-07-04,Normal
Sunnyside Beach,2012-07-04,18,40,2012-07-04,Normal
Sunnyside Beach,2012-07-04,17,120,2012-07-04,Normal
Sunnyside Beach,2012-07-04,20,120,2012-07-04,Normal
Sunnyside Beach,2012-07-04,21,230,2012-07-04,Normal
Sunnyside Beach,2012-07-04,22,250,2012-07-04,Normal
Marie Curtis Park East Beach,2012-07-03,29,20,2012-07-03,Normal
Marie Curtis Park East Beach,2012-07-03,33,10,2012-07-03,Normal
Marie Curtis Park East Beach,2012-07-03,32,10,2012-07-03,Normal
Marie Curtis Park East Beach,2012-07-03,31,10,2012-07-03,Normal
Marie Curtis Park East Beach,2012-07-03,30,10,2012-07-03,Normal
Sunnyside Beach,2012-07-03,19,60,2012-07-03,Normal
Sunnyside Beach,2012-07-03,18,10,2012-07-03,Normal
Sunnyside Beach,2012-07-03,17,10,2012-07-03,Normal
Sunnyside Beach,2012-07-03,20,150,2012-07-03,Normal
Sunnyside Beach,2012-07-03,21,140,2012-07-03,Normal
Sunnyside Beach,2012-07-03,22,30,2012-07-03,Normal
Marie Curtis Park East Beach,2012-07-02,29,10,2012-07-02,Normal
Marie Curtis Park East Beach,2012-07-02,33,10,2012-07-02,Normal
Marie Curtis Park East Beach,2012-07-02,32,10,2012-07-02,Normal
Marie Curtis Park East Beach,2012-07-02,31,10,2012-07-02,Normal
Marie Curtis Park East Beach,2012-07-02,30,10,2012-07-02,Normal
Sunnyside Beach,2012-07-02,19,10,2012-07-02,Normal
Sunnyside Beach,2012-07-02,18,40,2012-07-02,Normal
Sunnyside Beach,2012-07-02,17,20,2012-07-02,Normal
Sunnyside Beach,2012-07-02,20,90,2012-07-02,Normal
Sunnyside Beach,2012-07-02,21,40,2012-07-02,Normal
Sunnyside Beach,2012-07-02,22,20,2012-07-02,Normal
Marie Curtis Park East Beach,2012-07-01,29,110,2012-07-01,Normal
Marie Curtis Park East Beach,2012-07-01,33,30,2012-07-01,Normal
Marie Curtis Park East Beach,2012-07-01,32,30,2012-07-01,Normal
Marie Curtis Park East Beach,2012-07-01,31,30,2012-07-01,Normal
Marie Curtis Park East Beach,2012-07-01,30,190,2012-07-01,Normal
Sunnyside Beach,2012-07-01,19,10,2012-07-01,Normal
Sunnyside Beach,2012-07-01,18,50,2012-07-01,Normal
Sunnyside Beach,2012-07-01,17,30,2012-07-01,Normal
Sunnyside Beach,2012-07-01,20,20,2012-07-01,Normal
Sunnyside Beach,2012-07-01,21,40,2012-07-01,Normal
Sunnyside Beach,2012-07-01,22,220,2012-07-01,Normal
Marie Curtis Park East Beach,2012-06-30,29,10,2012-06-30,Normal
Marie Curtis Park East Beach,2012-06-30,33,10,2012-06-30,Normal
Marie Curtis Park East Beach,2012-06-30,32,30,2012-06-30,Normal
Marie Curtis Park East Beach,2012-06-30,31,10,2012-06-30,Normal
Marie Curtis Park East Beach,2012-06-30,30,10,2012-06-30,Normal
Sunnyside Beach,2012-06-30,19,10,2012-06-30,Normal
Sunnyside Beach,2012-06-30,18,20,2012-06-30,Normal
Sunnyside Beach,2012-06-30,17,10,2012-06-30,Normal
Sunnyside Beach,2012-06-30,20,40,2012-06-30,Normal
Sunnyside Beach,2012-06-30,21,20,2012-06-30,Normal
Sunnyside Beach,2012-06-30,22,10,2012-06-30,Normal
Marie Curtis Park East Beach,2012-06-29,29,10,2012-06-29,Normal
Marie Curtis Park East Beach,2012-06-29,33,30,2012-06-29,Normal
Marie Curtis Park East Beach,2012-06-29,32,50,2012-06-29,Normal
Marie Curtis Park East Beach,2012-06-29,31,10,2012-06-29,Normal
Marie Curtis Park East Beach,2012-06-29,30,20,2012-06-29,Normal
Sunnyside Beach,2012-06-29,19,20,2012-06-29,Normal
Sunnyside Beach,2012-06-29,18,90,2012-06-29,Normal
Sunnyside Beach,2012-06-29,17,80,2012-06-29,Normal
Sunnyside Beach,2012-06-29,20,60,2012-06-29,Normal
Sunnyside Beach,2012-06-29,21,80,2012-06-29,Normal
Sunnyside Beach,2012-06-29,22,180,2012-06-29,Normal
Marie Curtis Park East Beach,2012-06-28,29,10,2012-06-28,Normal
Marie Curtis Park East Beach,2012-06-28,33,10,2012-06-28,Normal
Marie Curtis Park East Beach,2012-06-28,32,10,2012-06-28,Normal
Marie Curtis Park East Beach,2012-06-28,31,10,2012-06-28,Normal
Marie Curtis Park East Beach,2012-06-28,30,10,2012-06-28,Normal
Sunnyside Beach,2012-06-28,19,10,2012-06-28,Normal
Sunnyside Beach,2012-06-28,18,10,2012-06-28,Normal
Sunnyside Beach,2012-06-28,17,730,2012-06-28,Normal
Sunnyside Beach,2012-06-28,20,680,2012-06-28,Normal
Sunnyside Beach,2012-06-28,21,20,2012-06-28,Normal
Sunnyside Beach,2012-06-28,22,10,2012-06-28,Normal
Marie Curtis Park East Beach,2012-06-27,29,90,2012-06-27,Normal
Marie Curtis Park East Beach,2012-06-27,33,20,2012-06-27,Normal
Marie Curtis Park East Beach,2012-06-27,32,70,2012-06-27,Normal
Marie Curtis Park East Beach,2012-06-27,31,60,2012-06-27,Normal
Marie Curtis Park East Beach,2012-06-27,30,60,2012-06-27,Normal
Sunnyside Beach,2012-06-27,19,30,2012-06-27,Normal
Sunnyside Beach,2012-06-27,18,130,2012-06-27,Normal
Sunnyside Beach,2012-06-27,17,50,2012-06-27,Normal
Sunnyside Beach,2012-06-27,20,10,2012-06-27,Normal
Sunnyside Beach,2012-06-27,21,60,2012-06-27,Normal
Sunnyside Beach,2012-06-27,22,80,2012-06-27,Normal
Marie Curtis Park East Beach,2012-06-26,29,30,2012-06-26,Normal
Marie Curtis Park East Beach,2012-06-26,33,10,2012-06-26,Normal
Marie Curtis Park East Beach,2012-06-26,32,10,2012-06-26,Normal
Marie Curtis Park East Beach,2012-06-26,31,10,2012-06-26,Normal
Marie Curtis Park East Beach,2012-06-26,30,10,2012-06-26,Normal
Sunnyside Beach,2012-06-26,19,30,2012-06-26,Normal
Sunnyside Beach,2012-06-26,18,20,2012-06-26,Normal
Sunnyside Beach,2012-06-26,17,10,2012-06-26,Normal
Sunnyside Beach,2012-06-26,20,60,2012-06-26,Normal
Sunnyside Beach,2012-06-26,21,10,2012-06-26,Normal
Sunnyside Beach,2012-06-26,22,80,2012-06-26,Normal
Marie Curtis Park East Beach,2012-06-25,29,110,2012-06-25,Normal
Marie Curtis Park East Beach,2012-06-25,33,20,2012-06-25,Normal
Marie Curtis Park East Beach,2012-06-25,32,100,2012-06-25,Normal
Marie Curtis Park East Beach,2012-06-25,31,50,2012-06-25,Normal
Marie Curtis Park East Beach,2012-06-25,30,150,2012-06-25,Normal
Sunnyside Beach,2012-06-25,18,30,2012-06-25,Normal
Sunnyside Beach,2012-06-25,17,40,2012-06-25,Normal
Sunnyside Beach,2012-06-25,20,110,2012-06-25,Normal
Sunnyside Beach,2012-06-25,21,40,2012-06-25,Normal
Sunnyside Beach,2012-06-25,22,80,2012-06-25,Normal
Sunnyside Beach,2012-06-25,19,30,2012-06-25,Normal
Marie Curtis Park East Beach,2012-06-24,29,650,2012-06-24,Normal
Marie Curtis Park East Beach,2012-06-24,33,80,2012-06-24,Normal
Marie Curtis Park East Beach,2012-06-24,32,50,2012-06-24,Normal
Marie Curtis Park East Beach,2012-06-24,31,90,2012-06-24,Normal
Marie Curtis Park East Beach,2012-06-24,30,310,2012-06-24,Normal
Sunnyside Beach,2012-06-24,18,20,2012-06-24,Normal
Sunnyside Beach,2012-06-24,17,20,2012-06-24,Normal
Sunnyside Beach,2012-06-24,20,30,2012-06-24,Normal
Sunnyside Beach,2012-06-24,21,10,2012-06-24,Normal
Sunnyside Beach,2012-06-24,22,10,2012-06-24,Normal
Sunnyside Beach,2012-06-24,19,50,2012-06-24,Normal
Marie Curtis Park East Beach,2012-06-23,29,280,2012-06-23,Normal
Marie Curtis Park East Beach,2012-06-23,33,460,2012-06-23,Normal
Marie Curtis Park East Beach,2012-06-23,32,190,2012-06-23,Normal
Marie Curtis Park East Beach,2012-06-23,31,260,2012-06-23,Normal
Marie Curtis Park East Beach,2012-06-23,30,390,2012-06-23,Normal
Sunnyside Beach,2012-06-23,18,90,2012-06-23,Normal
Sunnyside Beach,2012-06-23,17,30,2012-06-23,Normal
Sunnyside Beach,2012-06-23,20,60,2012-06-23,Normal
Sunnyside Beach,2012-06-23,21,120,2012-06-23,Normal
Sunnyside Beach,2012-06-23,22,60,2012-06-23,Normal
Sunnyside Beach,2012-06-23,19,70,2012-06-23,Normal
Marie Curtis Park East Beach,2012-06-22,33,1600,2012-06-22,Normal
Sunnyside Beach,2012-06-22,18,60,2012-06-22,Normal
Sunnyside Beach,2012-06-22,17,140,2012-06-22,Normal
Sunnyside Beach,2012-06-22,20,100,2012-06-22,Normal
Sunnyside Beach,2012-06-22,21,100,2012-06-22,Normal
Sunnyside Beach,2012-06-22,22,150,2012-06-22,Normal
Sunnyside Beach,2012-06-22,19,70,2012-06-22,Normal
Marie Curtis Park East Beach,2012-06-21,29,390,2012-06-21,Normal
Marie Curtis Park East Beach,2012-06-21,33,50,2012-06-21,Normal
Marie Curtis Park East Beach,2012-06-21,32,10,2012-06-21,Normal
Marie Curtis Park East Beach,2012-06-21,31,40,2012-06-21,Normal
Marie Curtis Park East Beach,2012-06-21,30,150,2012-06-21,Normal
Sunnyside Beach,2012-06-21,18,160,2012-06-21,Normal
Sunnyside Beach,2012-06-21,17,110,2012-06-21,Normal
Sunnyside Beach,2012-06-21,20,60,2012-06-21,Normal
Sunnyside Beach,2012-06-21,21,50,2012-06-21,Normal
Sunnyside Beach,2012-06-21,22,90,2012-06-21,Normal
Sunnyside Beach,2012-06-21,19,90,2012-06-21,Normal
Marie Curtis Park East Beach,2012-06-20,29,40,2012-06-20,Normal
Marie Curtis Park East Beach,2012-06-20,33,60,2012-06-20,Normal
Marie Curtis Park East Beach,2012-06-20,32,40,2012-06-20,Normal
Marie Curtis Park East Beach,2012-06-20,31,20,2012-06-20,Normal
Marie Curtis Park East Beach,2012-06-20,30,40,2012-06-20,Normal
Sunnyside Beach,2012-06-20,18,40,2012-06-20,Normal
Sunnyside Beach,2012-06-20,17,70,2012-06-20,Normal
Sunnyside Beach,2012-06-20,20,40,2012-06-20,Normal
Sunnyside Beach,2012-06-20,21,150,2012-06-20,Normal
Sunnyside Beach,2012-06-20,22,90,2012-06-20,Normal
Sunnyside Beach,2012-06-20,19,30,2012-06-20,Normal
Marie Curtis Park East Beach,2012-06-19,33,810,2012-06-19,Normal
Sunnyside Beach,2012-06-19,18,10,2012-06-19,Normal
Sunnyside Beach,2012-06-19,17,100,2012-06-19,Normal
Sunnyside Beach,2012-06-19,20,1400,2012-06-19,Normal
Sunnyside Beach,2012-06-19,21,150,2012-06-19,Normal
Sunnyside Beach,2012-06-19,22,510,2012-06-19,Normal
Sunnyside Beach,2012-06-19,19,990,2012-06-19,Normal
Marie Curtis Park East Beach,2012-06-18,29,330,2012-06-18,Normal
Marie Curtis Park East Beach,2012-06-18,33,410,2012-06-18,Normal
Marie Curtis Park East Beach,2012-06-18,32,510,2012-06-18,Normal
Marie Curtis Park East Beach,2012-06-18,31,410,2012-06-18,Normal
Marie Curtis Park East Beach,2012-06-18,30,320,2012-06-18,Normal
Sunnyside Beach,2012-06-18,18,40,2012-06-18,Normal
Sunnyside Beach,2012-06-18,17,350,2012-06-18,Normal
Sunnyside Beach,2012-06-18,20,120,2012-06-18,Normal
Sunnyside Beach,2012-06-18,21,340,2012-06-18,Normal
Sunnyside Beach,2012-06-18,22,540,2012-06-18,Normal
Sunnyside Beach,2012-06-18,19,40,2012-06-18,Normal
Sunnyside Beach,2012-06-17,18,20,2012-06-17,Normal
Sunnyside Beach,2012-06-17,17,220,2012-06-17,Normal
Sunnyside Beach,2012-06-17,20,80,2012-06-17,Normal
Sunnyside Beach,2012-06-17,21,20,2012-06-17,Normal
Sunnyside Beach,2012-06-17,22,30,2012-06-17,Normal
Sunnyside Beach,2012-06-17,19,40,2012-06-17,Normal
Marie Curtis Park East Beach,2012-06-16,29,40,2012-06-16,Normal
Marie Curtis Park East Beach,2012-06-16,33,60,2012-06-16,Normal
Marie Curtis Park East Beach,2012-06-16,32,90,2012-06-16,Normal
Marie Curtis Park East Beach,2012-06-16,31,30,2012-06-16,Normal
Marie Curtis Park East Beach,2012-06-16,30,60,2012-06-16,Normal
Sunnyside Beach,2012-06-16,18,10,2012-06-16,Normal
Sunnyside Beach,2012-06-16,17,20,2012-06-16,Normal
Sunnyside Beach,2012-06-16,20,30,2012-06-16,Normal
Sunnyside Beach,2012-06-16,21,40,2012-06-16,Normal
Sunnyside Beach,2012-06-16,22,10,2012-06-16,Normal
Sunnyside Beach,2012-06-16,19,10,2012-06-16,Normal
Marie Curtis Park East Beach,2012-06-15,29,20,2012-06-15,Normal
Marie Curtis Park East Beach,2012-06-15,33,100,2012-06-15,Normal
Marie Curtis Park East Beach,2012-06-15,32,80,2012-06-15,Normal
Marie Curtis Park East Beach,2012-06-15,31,80,2012-06-15,Normal
Marie Curtis Park East Beach,2012-06-15,30,20,2012-06-15,Normal
Sunnyside Beach,2012-06-15,18,10,2012-06-15,Normal
Sunnyside Beach,2012-06-15,17,60,2012-06-15,Normal
Sunnyside Beach,2012-06-15,20,70,2012-06-15,Normal
Sunnyside Beach,2012-06-15,21,160,2012-06-15,Normal
Sunnyside Beach,2012-06-15,22,60,2012-06-15,Normal
Sunnyside Beach,2012-06-15,19,80,2012-06-15,Normal
Marie Curtis Park East Beach,2012-06-14,29,240,2012-06-14,Normal
Marie Curtis Park East Beach,2012-06-14,33,10,2012-06-14,Normal
Marie Curtis Park East Beach,2012-06-14,32,10,2012-06-14,Normal
Marie Curtis Park East Beach,2012-06-14,31,10,2012-06-14,Normal
Marie Curtis Park East Beach,2012-06-14,30,70,2012-06-14,Normal
Sunnyside Beach,2012-06-14,18,10,2012-06-14,Normal
Sunnyside Beach,2012-06-14,17,10,2012-06-14,Normal
Sunnyside Beach,2012-06-14,20,40,2012-06-14,Normal
Sunnyside Beach,2012-06-14,21,10,2012-06-14,Normal
Sunnyside Beach,2012-06-14,22,10,2012-06-14,Normal
Sunnyside Beach,2012-06-14,19,20,2012-06-14,Normal
Marie Curtis Park East Beach,2012-06-13,29,10,2012-06-13,Normal
Marie Curtis Park East Beach,2012-06-13,33,10,2012-06-13,Normal
Marie Curtis Park East Beach,2012-06-13,32,10,2012-06-13,Normal
Marie Curtis Park East Beach,2012-06-13,31,10,2012-06-13,Normal
Marie Curtis Park East Beach,2012-06-13,30,10,2012-06-13,Normal
Sunnyside Beach,2012-06-13,18,50,2012-06-13,Normal
Sunnyside Beach,2012-06-13,17,100,2012-06-13,Normal
Sunnyside Beach,2012-06-13,20,10,2012-06-13,Normal
Sunnyside Beach,2012-06-13,21,40,2012-06-13,Normal
Sunnyside Beach,2012-06-13,22,30,2012-06-13,Normal
Sunnyside Beach,2012-06-13,19,10,2012-06-13,Normal
Marie Curtis Park East Beach,2012-06-12,29,1100,2012-06-12,Normal
Marie Curtis Park East Beach,2012-06-12,33,560,2012-06-12,Normal
Marie Curtis Park East Beach,2012-06-12,32,1100,2012-06-12,Normal
Marie Curtis Park East Beach,2012-06-12,31,780,2012-06-12,Normal
Marie Curtis Park East Beach,2012-06-12,30,890,2012-06-12,Normal
Sunnyside Beach,2012-06-12,18,170,2012-06-12,Normal
Sunnyside Beach,2012-06-12,17,620,2012-06-12,Normal
Sunnyside Beach,2012-06-12,20,70,2012-06-12,Normal
Sunnyside Beach,2012-06-12,21,80,2012-06-12,Normal
Sunnyside Beach,2012-06-12,22,120,2012-06-12,Normal
Sunnyside Beach,2012-06-12,19,160,2012-06-12,Normal
Marie Curtis Park East Beach,2012-06-11,29,170,2012-06-11,Normal
Marie Curtis Park East Beach,2012-06-11,33,10,2012-06-11,Normal
Marie Curtis Park East Beach,2012-06-11,32,10,2012-06-11,Normal
Marie Curtis Park East Beach,2012-06-11,31,40,2012-06-11,Normal
Marie Curtis Park East Beach,2012-06-11,30,160,2012-06-11,Normal
Sunnyside Beach,2012-06-11,18,20,2012-06-11,Normal
Sunnyside Beach,2012-06-11,17,10,2012-06-11,Normal
Sunnyside Beach,2012-06-11,20,10,2012-06-11,Normal
Sunnyside Beach,2012-06-11,21,30,2012-06-11,Normal
Sunnyside Beach,2012-06-11,22,10,2012-06-11,Normal
Sunnyside Beach,2012-06-11,19,70,2012-06-11,Normal
Marie Curtis Park East Beach,2012-06-10,29,10,2012-06-10,Normal
Marie Curtis Park East Beach,2012-06-10,33,110,2012-06-10,Normal
Marie Curtis Park East Beach,2012-06-10,32,40,2012-06-10,Normal
Marie Curtis Park East Beach,2012-06-10,31,30,2012-06-10,Normal
Marie Curtis Park East Beach,2012-06-10,30,30,2012-06-10,Normal
Sunnyside Beach,2012-06-10,23,10,2012-06-10,Normal
Sunnyside Beach,2012-06-10,18,20,2012-06-10,Normal
Sunnyside Beach,2012-06-10,17,20,2012-06-10,Normal
Sunnyside Beach,2012-06-10,20,30,2012-06-10,Normal
Sunnyside Beach,2012-06-10,21,30,2012-06-10,Normal
Sunnyside Beach,2012-06-10,22,30,2012-06-10,Normal
Sunnyside Beach,2012-06-10,19,10,2012-06-10,Normal
Marie Curtis Park East Beach,2012-06-09,29,320,2012-06-09,Normal
Marie Curtis Park East Beach,2012-06-09,33,90,2012-06-09,Normal
Marie Curtis Park East Beach,2012-06-09,32,360,2012-06-09,Normal
Marie Curtis Park East Beach,2012-06-09,31,280,2012-06-09,Normal
Marie Curtis Park East Beach,2012-06-09,30,540,2012-06-09,Normal
Sunnyside Beach,2012-06-09,18,40,2012-06-09,Normal
Sunnyside Beach,2012-06-09,17,10,2012-06-09,Normal
Sunnyside Beach,2012-06-09,20,160,2012-06-09,Normal
Sunnyside Beach,2012-06-09,21,30,2012-06-09,Normal
Sunnyside Beach,2012-06-09,22,20,2012-06-09,Normal
Sunnyside Beach,2012-06-09,19,10,2012-06-09,Normal
Marie Curtis Park East Beach,2012-06-08,29,10,2012-06-08,Normal
Marie Curtis Park East Beach,2012-06-08,33,10,2012-06-08,Normal
Marie Curtis Park East Beach,2012-06-08,32,20,2012-06-08,Normal
Marie Curtis Park East Beach,2012-06-08,31,10,2012-06-08,Normal
Marie Curtis Park East Beach,2012-06-08,30,10,2012-06-08,Normal
Sunnyside Beach,2012-06-08,18,40,2012-06-08,Normal
Sunnyside Beach,2012-06-08,17,20,2012-06-08,Normal
Sunnyside Beach,2012-06-08,20,60,2012-06-08,Normal
Sunnyside Beach,2012-06-08,21,20,2012-06-08,Normal
Sunnyside Beach,2012-06-08,22,120,2012-06-08,Normal
Sunnyside Beach,2012-06-08,19,10,2012-06-08,Normal
Marie Curtis Park East Beach,2012-06-07,29,620,2012-06-07,Normal
Marie Curtis Park East Beach,2012-06-07,33,680,2012-06-07,Normal
Marie Curtis Park East Beach,2012-06-07,32,380,2012-06-07,Normal
Marie Curtis Park East Beach,2012-06-07,31,530,2012-06-07,Normal
Marie Curtis Park East Beach,2012-06-07,30,550,2012-06-07,Normal
Sunnyside Beach,2012-06-07,18,10,2012-06-07,Normal
Sunnyside Beach,2012-06-07,17,20,2012-06-07,Normal
Sunnyside Beach,2012-06-07,20,40,2012-06-07,Normal
Sunnyside Beach,2012-06-07,21,60,2012-06-07,Normal
Sunnyside Beach,2012-06-07,22,120,2012-06-07,Normal
Sunnyside Beach,2012-06-07,19,40,2012-06-07,Normal
Marie Curtis Park East Beach,2012-06-06,29,10,2012-06-06,Normal
Marie Curtis Park East Beach,2012-06-06,33,20,2012-06-06,Normal
Marie Curtis Park East Beach,2012-06-06,32,50,2012-06-06,Normal
Marie Curtis Park East Beach,2012-06-06,31,10,2012-06-06,Normal
Marie Curtis Park East Beach,2012-06-06,30,10,2012-06-06,Normal
Sunnyside Beach,2012-06-06,18,30,2012-06-06,Normal
Sunnyside Beach,2012-06-06,17,10,2012-06-06,Normal
Sunnyside Beach,2012-06-06,20,50,2012-06-06,Normal
Sunnyside Beach,2012-06-06,21,30,2012-06-06,Normal
Sunnyside Beach,2012-06-06,22,10,2012-06-06,Normal
Sunnyside Beach,2012-06-06,19,10,2012-06-06,Normal
Marie Curtis Park East Beach,2012-06-05,29,20,2012-06-05,Normal
Marie Curtis Park East Beach,2012-06-05,33,130,2012-06-05,Normal
Marie Curtis Park East Beach,2012-06-05,32,40,2012-06-05,Normal
Marie Curtis Park East Beach,2012-06-05,31,10,2012-06-05,Normal
Marie Curtis Park East Beach,2012-06-05,30,30,2012-06-05,Normal
Sunnyside Beach,2012-06-05,18,30,2012-06-05,Normal
Sunnyside Beach,2012-06-05,17,10,2012-06-05,Normal
Sunnyside Beach,2012-06-05,20,10,2012-06-05,Normal
Sunnyside Beach,2012-06-05,21,150,2012-06-05,Normal
Sunnyside Beach,2012-06-05,22,20,2012-06-05,Normal
Sunnyside Beach,2012-06-05,19,10,2012-06-05,Normal
Marie Curtis Park East Beach,2012-06-04,29,150,2012-06-04,Normal
Marie Curtis Park East Beach,2012-06-04,33,30,2012-06-04,Normal
Marie Curtis Park East Beach,2012-06-04,32,60,2012-06-04,Normal
Marie Curtis Park East Beach,2012-06-04,31,100,2012-06-04,Normal
Marie Curtis Park East Beach,2012-06-04,30,210,2012-06-04,Normal
Sunnyside Beach,2012-06-04,18,100,2012-06-04,Normal
Sunnyside Beach,2012-06-04,17,140,2012-06-04,Normal
Sunnyside Beach,2012-06-04,20,70,2012-06-04,Normal
Sunnyside Beach,2012-06-04,21,30,2012-06-04,Normal
Sunnyside Beach,2012-06-04,22,100,2012-06-04,Normal
Sunnyside Beach,2012-06-04,19,30,2012-06-04,Normal
Marie Curtis Park East Beach,2012-06-03,29,820,2012-06-03,Normal
Marie Curtis Park East Beach,2012-06-03,33,910,2012-06-03,Normal
